username,date,year,month,day,hour,minute,second,text,text_clean
ajudanilo1,2018-09-09 17:58:55-07:00,2018,9,9,17,58,55,RT @cirao_do: Vamos assistir ao debate da #GazetaEstadaoJP e apoiar #Ciro12,@cirao_do : assistir o o debater gazetaestadaojp e apoiar ciro12
Guidagarota,2018-09-09 17:58:55-07:00,2018,9,9,17,58,55,RT @psol50: Quem aí tá ansioso para mais um show de @GuilhermeBoulos contra os 50 tons de Temer hoje no debate #GazetaEstadaoJP? É a partir…,@psol50 : tá ansioso parir show @guilhermeboulos o 50 tom temer o debater gazetaestadaojp ? o …
__brunno,2018-09-09 17:58:59-07:00,2018,9,9,17,58,59,e o bonoro que arregou de ir no debate da tv gazeta,e o bonoro arregou o debater tv gazeta
FollowRenato,2018-09-09 17:58:59-07:00,2018,9,9,17,58,59,"RT @romullo_araujo: Marina em mais uma oportunidade de mostrar suas propostas para um país mais unido, rumo a um desenvolvimento sustentáve…","@romullo_araujo : marino umar oportunidade mostrar suar proposto parir país unir , rumar o desenvolvimento sustentáve …"
JohnGALTnovo30,2018-09-09 17:59:00-07:00,2018,9,9,17,59,0,"RT @AndradeBruno2: @JovemPanNews Quase 700 mil pessoas já mostraram através do abaixo-assinado que querem o @joaoamoedonovo no Debate,  tri…","@andradebruno2 : @jovempannews quase 700 pessoa mostrar abaixar - assinar querer o @joaoamoedonovo o debater , tri …"
commentng,2018-09-09 17:59:00-07:00,2018,9,9,17,59,0,vai começar debate presidencial na gazeta vem meninas,começar debater presidencial o gazeta vir menino
sxntox,2018-09-09 17:59:04-07:00,2018,9,9,17,59,4,lindo,lindar
BuzzFeedNewsBR,2018-09-09 17:59:04-07:00,2018,9,9,17,59,4,É assim o auditório do debate da TV Gazeta. Candidatos já chegaram https://t.co/6WuAXhqfAO,o auditório debater tv gazeta . candidato chegar https://t.co/6wuaxhqfao
Verilton,2018-09-09 17:59:06-07:00,2018,9,9,17,59,6,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
humbor,2018-09-09 17:59:06-07:00,2018,9,9,17,59,6,@Estadao Não é papel do jornalismo informar o cidadão? então... depois reclamam que não há renovação política.… https://t.co/mcwxgz5i49,@estadao papel jornalismo informar o cidadão ? ... reclamar haver renovação político . … https://t.co/mcwxgz5i49
pense_livre,2018-09-09 17:59:12-07:00,2018,9,9,17,59,12,RT @BlogdoAmorim: Estão anunciando debate de presidenciáveis na TV neste domingo. Se tivessem um pingo de respeito por tudo que aconteceu c…,@blogdoamorim : anunciar debater presidenciáveis o tv n domingo . pingar respeitar acontecer c …
Browniezin,2018-09-09 17:59:13-07:00,2018,9,9,17,59,13,"RT @annavirginia: Amanhã teremos um debate sem Lula (preso), Haddad (ainda no banco de reservas), Bolsonaro (hospitalizado) e Cabo Daciolo…","@annavirginia : amanhã debater lula ( presar ) , haddad ( o banco reservar ) , bolsonaro ( hospitalizar ) e cabo daciolo …"
rodrigoricardor,2018-09-09 17:59:14-07:00,2018,9,9,17,59,14,"RT @huffpostbrasil: O candidato @GuilhermeBoulos já chegou: ""Só perde a democracia quando o debate é substituído pela bala, pela agressão.…","@huffpostbrasil : o candidatar @guilhermeboulos chegar : "" só perder o democracia o debater substituir pelar balir , pelar agressão . …"
SaturdayBowie,2018-09-09 17:59:14-07:00,2018,9,9,17,59,14,Kaio se vc quiser me narrar o Debate aceito,kaio vc querer narrar o debater aceitar
Rodrigomda_,2018-09-09 17:59:14-07:00,2018,9,9,17,59,14,Pera hoje tem debate??? Rsrsrrs,pera debater ? ? ? rsrsrrs
jupiterianaloba,2018-09-09 17:59:15-07:00,2018,9,9,17,59,15,Fiz brigadeiro pra assistir o menino que gosto no debate da tvgazeta #ciro12,brigadeiro pra assistir o menino gostar o debater tvgazeta ciro12
oscarvalporto,2018-09-09 17:59:15-07:00,2018,9,9,17,59,15,"RT @MidiaNINJA: A Av. Paulista, em SP, recebeu nessa tarde o Bloco #VemComLula, formado por apoiadores do ex-presidente em defesa de sua ca…","@midianinja : o av . paulista , sp , receber n tardar o bloco vemcomlula , formar apoiadores ex - presidente defeso suar ca …"
claysonfelizola,2018-09-09 17:59:15-07:00,2018,9,9,17,59,15,Debate presidenciáveis Jovem Pan/Estadão/TV Gazeta,debater presidenciáveis jovem pan / estadão / tv gazeta
vtpca,2018-09-09 17:59:15-07:00,2018,9,9,17,59,15,"""Acompanhe o debate transmitido pela TV Gazeta""  https://t.co/7HoIj7gBPd",""" acompanhar o debater transmitir pelar tv gazeta "" https://t.co/7hoij7gbpd"
xandaodalapa,2018-09-09 17:59:16-07:00,2018,9,9,17,59,16,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
ThaisCiro12,2018-09-09 17:59:16-07:00,2018,9,9,17,59,16,RT @maurxEugenio: @cirogomes vai destruir ou não hoje no debate hahaha #GazetaEstadaoJP,@maurxeugenio : @cirogomes destruir o debater hahaha gazetaestadaojp
ericacambuiim,2018-09-09 17:59:19-07:00,2018,9,9,17,59,19,"RT @annavirginia: Amanhã teremos um debate sem Lula (preso), Haddad (ainda no banco de reservas), Bolsonaro (hospitalizado) e Cabo Daciolo…","@annavirginia : amanhã debater lula ( presar ) , haddad ( o banco reservar ) , bolsonaro ( hospitalizar ) e cabo daciolo …"
tresportes,2018-09-09 17:59:19-07:00,2018,9,9,17,59,19,Tudo sobre a vitória do Verdão diante do Timão você acompanha agora no Debate Bola com @MarcioBambambam,sobrar o vitória verdão timão acompanhar o debater bolar @marciobambambam
A_rilson,2018-09-09 17:59:19-07:00,2018,9,9,17,59,19,@bbcbrasil Sem Amoêdo? Que porra de debate é esse? Tô fora... armado,@bbcbrasil amoêdo ? porra debater ? tô ... armar
Angeliny_moon,2018-09-09 17:59:21-07:00,2018,9,9,17,59,21,Sem #JairMessiasBolsonaro não tem debate .,jairmessiasbolsonaro debater .
Valdemir_Sousa,2018-09-09 17:59:21-07:00,2018,9,9,17,59,21,"RT @Ricamconsult: Hoje à noite, teremos o debate presidencial mais esvaziado da História. Lula na prisão, Bolsonaro no hospital, Daciolo de…","@ricamconsult : , o debater presidencial esvaziar história . lula o prisão , bolsonaro o hospital , daciolo …"
jordanna_chaves,2018-09-09 17:59:23-07:00,2018,9,9,17,59,23,RT @VemPraMassa: Temos #Ciro12 em 3 minutos! Não perca! https://t.co/YyUn7GAfFM,@vempramassa : ciro12 3 minuto ! perder ! https://t.co/yyun7gaffm
Aloisville,2018-09-09 17:59:23-07:00,2018,9,9,17,59,23,Da pra assistir o debate da tv gazeta pelo twitter e twittar ao mesmo tempo AMEI,pra assistir o debater tv gazeta pelar twitter e twittar o o amar
Rock_Camilinha,2018-09-09 17:59:25-07:00,2018,9,9,17,59,25,⚡️ “Acompanhe o debate transmitido pela TV Gazeta” https://t.co/eIzJWmHxJg,⚡ ️ “ acompanhar o debater transmitir pelar tv gazeta ” https://t.co/eizjwmhxjg
leticiaoliveira,2018-09-09 17:59:26-07:00,2018,9,9,17,59,26,"RT @humbor: @Estadao Não é papel do jornalismo informar o cidadão? então... depois reclamam que não há renovação política.
@joaoamoedonovo…",@humbor : @estadao papel jornalismo informar o cidadão ? ... reclamar haver renovação político . @joaoamoedonovo …
CoutoNise,2018-09-09 17:59:27-07:00,2018,9,9,17,59,27,"@Cmte_ARM @grauhase E é por essa razao que nao ha debate, quando um lado visa somente a defesa do partido politico,… https://t.co/T9vMFBvz5D","@cmte_arm @grauhase e razao nao ha debater , visar o defeso politicar , … https://t.co/t9vmfbvz5d"
pedro1390,2018-09-09 17:59:28-07:00,2018,9,9,17,59,28,RT @bbcbrasil: Marina Silva (Rede) também chegou ao local do debate.,@bbcbrasil : marino silvar ( redar ) chegar o o debater .
jpalmeida628,2018-09-09 17:59:30-07:00,2018,9,9,17,59,30,"RT @SchuldinerSieg: Procede a informação de que o Mourão vai substituir o Bolsonaro no debate de hoje e nos posteriores?

Caso sim, começo…","@schuldinersieg : proceder o informação o mourão substituir o bolsonaro o debater e o posterior ? casar , comedir …"
cvmacedog,2018-09-09 17:59:31-07:00,2018,9,9,17,59,31,Assistindo ao debate na TV Gozeta (proj. @naoculpeopedro),assistir o o debater o tv gozeta ( proj . @naoculpeopedro )
mersoncorrea,2018-09-09 17:59:33-07:00,2018,9,9,17,59,33,quero ver esse debate pra ver o quebra pau dos candidatos,querer debater pra o quebrar pau candidato
letybreancini,2018-09-09 17:59:34-07:00,2018,9,9,17,59,34,odeio ver coisas assim dos outros julgando doentes mentais odeio sério,odiar julgar doente mental odiar sério
fireallarms,2018-09-09 17:59:38-07:00,2018,9,9,17,59,38,oo debate de hoje acho que vou ver pq os outros eu vi tudo picado,o debater achar pq o vir picar
daemondrivers,2018-09-09 17:59:39-07:00,2018,9,9,17,59,39,RT @BuzzFeedNewsBR: Camarim do @CaboDaciolo está vazio no debate da TV Gazeta https://t.co/K5CelR5nps,@buzzfeednewsbr : camarim @cabodaciolo vaziar o debater tv gazeta https://t.co/k5celr5nps
nelsonRFarias,2018-09-09 17:59:39-07:00,2018,9,9,17,59,39,"RT @Roberto30950012: Debate na Gazeta sem @jairbolsonaro eu estou fora.
Quem pensa igual curti e retuita
#DireitaUnida",@roberto30950012 : debater o gazeta @jairbolsonaro . pensar igual curtir e retuita direitaunida
letlopex,2018-09-09 17:59:41-07:00,2018,9,9,17,59,41,vai começar o debate to nervosa,começar o debater to nervoso
gabeetta,2018-09-09 17:59:42-07:00,2018,9,9,17,59,42,Alguém sabe se da pra ver esse debate na tv (qual canal?) ou se é só pela internet mesmo,alguém pra debater o tv ( canal ? ) só pelar internet
catracalivre,2018-09-09 17:59:42-07:00,2018,9,9,17,59,42,"O candidato do PSDB, @geraldoalckmin, chega para o debate #GazetaEstadaoJP https://t.co/3TvorA61gy","o candidatar psdb , @geraldoalckmin , chegar parir o debater gazetaestadaojp https://t.co/3tvora61gy"
Kamomh,2018-09-09 17:59:43-07:00,2018,9,9,17,59,43,"RT @MidiaNINJA: A Av. Paulista, em SP, recebeu nessa tarde o Bloco #VemComLula, formado por apoiadores do ex-presidente em defesa de sua ca…","@midianinja : o av . paulista , sp , receber n tardar o bloco vemcomlula , formar apoiadores ex - presidente defeso suar ca …"
cicerocf,2018-09-09 17:59:44-07:00,2018,9,9,17,59,44,"RT @cirogomes: Acompanhe o debate também pelo nosso perfil aqui no Twitter! Para conferir a área de cobertura completa da TV Gazeta, clique…","@cirogomes : acompanhar o debater pelar perfil o twitter ! parir conferir o cobertura completar tv gazeta , clicar …"
RTHF04,2018-09-09 17:59:44-07:00,2018,9,9,17,59,44,RT @partidonovo30: Hoje tem debate e mais uma vez @joaoamoedonovo não foi convidado. Vamos mostrar nossa insatisfação assinando e divulgand…,@partidonovo30 : debater e umar @joaoamoedonovo convidar . mostrar insatisfação assinar e divulgand …
rbeto_serconiuk,2018-09-09 17:59:45-07:00,2018,9,9,17,59,45,"RT @JovemPanNews: #GazetaEstadaoJP  Os candidatos à Presidência se encontram logo mais em um debate promovido pela Jovem Pan, @tvgazetaofic…","@jovempannews : gazetaestadaojp o candidato presidência encontrar debater promover pelar jovem pan , @tvgazetaofic …"
pedro1390,2018-09-09 17:59:45-07:00,2018,9,9,17,59,45,RT @YahooBr: A sexta candidata a chegar ao debate da TV Gazeta é a presidenciável Marina Silva (Rede). #GazetaEstadaoJP #eleicoes2018 https…,@yahoobr : o candidato o chegar o o debater tv gazeta o presidenciável marino silvar ( redar ) . gazetaestadaojp eleicoes2018 https …
NECKELF,2018-09-09 17:59:45-07:00,2018,9,9,17,59,45,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
BrColod,2018-09-09 17:59:47-07:00,2018,9,9,17,59,47,"Que insanidade marcar debate as 18h.
No dia de Corinthians e Palmeiras e Final da #USOpen com Del Potro x Djoko.

#GazetaEstadaoJP",insanidade marcar debater o 18h . o corinthians e palmeiro e usopen del potro x djoko . gazetaestadaojp
pedro1390,2018-09-09 17:59:50-07:00,2018,9,9,17,59,50,"RT @romullo_araujo: Marina em mais uma oportunidade de mostrar suas propostas para um país mais unido, rumo a um desenvolvimento sustentáve…","@romullo_araujo : marino umar oportunidade mostrar suar proposto parir país unir , rumar o desenvolvimento sustentáve …"
uollace,2018-09-09 17:59:52-07:00,2018,9,9,17,59,52,vamos de debate com o bonoro out,debater o bonoro out
huffpostbrasil,2018-09-09 17:59:52-07:00,2018,9,9,17,59,52,O debate na #GazetaEstadaoJP começa em instantes. Todos os detalhes após o confronto você lê em: https://t.co/5ojOdlV6Y1,o debater o gazetaestadaojp comedir instante . o detalhe o confrontar ler : https://t.co/5ojodlv6y1
jornalistavitor,2018-09-09 17:59:52-07:00,2018,9,9,17,59,52,"Confira infográfico pré-debate #GazetaEstadaoJP, analisando candidato x candidato, produzido pela equipe do… https://t.co/r1VDjJHXKA","conferir infográfico pré - debater gazetaestadaojp , analisar candidatar x candidatar , produzir pelar equipar … https://t.co/r1vdjjhxka"
fariastham,2018-09-09 17:59:53-07:00,2018,9,9,17,59,53,Debate presidencial no horario ding dong malz ae aqui é ding dong mesmo,debater presidencial o horario ding dong malz ae ding dong
cidfgomes,2018-09-09 17:59:54-07:00,2018,9,9,17,59,54,Acompanhe o debate da TV Gazeta ao vivo também pela internet! #Ciro12 #GazetaEstadaoJP https://t.co/qnklxcjmYU,acompanhar o debater tv gazeta o o viver pelar internet ! ciro12 gazetaestadaojp https://t.co/qnklxcjmyu
AnaLuisa_Guedes,2018-09-09 17:59:55-07:00,2018,9,9,17,59,55,"Verei o debate até começar o Dança dos Famosos, pois sim.","o debater começar o dançar famoso , pois ."
BiraCampana,2018-09-09 17:59:55-07:00,2018,9,9,17,59,55,"👀 Para conferir ao vivo o Ciro no debate da TV Gazeta 📺, clique aqui: https://t.co/pHZoiv1LEb 

✅ Assista 
#Ciro12  #GazetaEstadaoJP","👀 parir conferir o o viver o ciro o debater tv gazeta 📺 , clicar : https://t.co/phzoiv1leb ✅ assistir ciro12 gazetaestadaojp"
stosfot,2018-09-09 17:59:55-07:00,2018,9,9,17,59,55,"Que fase. Nem fórmula 1 me prende mais, meu futebol agora é debate entre presidenciáveis. Já abri a cerveja e o ame… https://t.co/75znuT6hFF","fase . fórmula 1 prender , futebol debater entrar presidenciáveis . abrir o cervejar e o amar … https://t.co/75znut6hff"
Estadao,2018-09-09 17:59:56-07:00,2018,9,9,17,59,56,Presidenciáveis participam do debate #GazetaEstadaoJP; acompanhe os bastidores em https://t.co/3xJCbWSFJI… https://t.co/mBEpuqh4WV,presidenciáveis participar debater gazetaestadaojp ; acompanhar o bastidor https://t.co/3xjcbwsfji … https://t.co/mbepuqh4wv
penidojames,2018-09-09 17:59:57-07:00,2018,9,9,17,59,57,"Família pronta para ver #Ciro12  no debate 
#CiroNaGazetaEstadaoJP",família pronto parir ciro12 o debater cironagazetaestadaojp
yahyahanna,2018-09-09 17:59:57-07:00,2018,9,9,17,59,57,"as jornalistas mais bonitas desse Brasil (@pasenathalia @Mahilames) contam para vocês, ao vivo, os destaques do deb… https://t.co/Z8Wy7hpeHT","o jornalista bonito d brasil ( @pasenathalia @mahilames ) contar parir , o o viver , o destaque deb … https://t.co/z8wy7hpeht"
CamaradaSantino,2018-09-09 17:59:57-07:00,2018,9,9,17,59,57,blz acabo o futebol agr vamo de debate,blz acabar o futebol agr debater
Ciro_Gomes2018,2018-09-09 17:59:58-07:00,2018,9,9,17,59,58,Hoje é uma grande oportunidade para ganhar mais apoiadores. Convidem seus amigos e familiares para acompanhar o debate. #Ciro12,umar oportunidade parir ganhar apoiadores . convidar amigo e familiar parir acompanhar o debater . ciro12
caio_dam,2018-09-09 17:59:58-07:00,2018,9,9,17,59,58,"Acabei de descobrir que tem TV Gazeta aqui em casa, vai dar pra ver o debate","acabar descobrir tv gazeta casar , pra o debater"
TwitterBrasil,2018-09-09 17:59:59-07:00,2018,9,9,17,59,59,"Confira agora, a partir das 18h, o debate presidencial ao vivo. Basta clicar no link ou no vídeo abaixo para acompa… https://t.co/pEvabrNjb3","conferir , o 18h , o debater presidencial o o viver . basto clicar o link o vídeo abaixar parir acompa … https://t.co/pevabrnjb3"
rafadeolivera,2018-09-09 18:00:01-07:00,2018,9,9,18,0,1,RT @BuzzFeedNewsBR: Camarim do @CaboDaciolo está vazio no debate da TV Gazeta https://t.co/K5CelR5nps,@buzzfeednewsbr : camarim @cabodaciolo vaziar o debater tv gazeta https://t.co/k5celr5nps
sastheus,2018-09-09 18:00:04-07:00,2018,9,9,18,0,4,e esse debate agr,e debater agr
bonnnenuit,2018-09-09 18:00:05-07:00,2018,9,9,18,0,5,Ta ocupando rezando nas montanhas,ta ocupar rezar o montanha
sobremarina,2018-09-09 18:00:07-07:00,2018,9,9,18,0,7,debate na TV Gazeta canal 521 pela NET em SP agora,debater o tv gazeta canal 521 pelar net sp
elpais_brasil,2018-09-09 18:00:08-07:00,2018,9,9,18,0,8,"Acompanhe o minuto a minuto do debate, que começa agora. É a primeira vez que os candidatos à Presidência se encont… https://t.co/LQqnwgsWYv","acompanhar o minutar o minutar debater , comedir . o o candidato presidência encont … https://t.co/lqqnwgswyv"
glaubermacario,2018-09-09 18:00:08-07:00,2018,9,9,18,0,8,Começou o debate na TV Gazeta.,começar o debater o tv gazeta .
maurici83153417,2018-09-09 18:00:09-07:00,2018,9,9,18,0,9,RT @JornalDaGazeta: Acompanhe os bastidores do debate #GazetaEstadaoJP  https://t.co/nMRhTHlQZo,@jornaldagazeta : acompanhar o bastidor debater gazetaestadaojp https://t.co/nmrhthlqzo
giovxnis,2018-09-09 18:00:09-07:00,2018,9,9,18,0,9,vai começar debate na gazeta,começar debater o gazeta
eitarapazz,2018-09-09 18:00:11-07:00,2018,9,9,18,0,11,"Depois de ver a surra que o Palmeiras deu nos curica, hora de passar raiva vendo debate.","o surrar o palmeiro o curica , horar passar raivar debater ."
CFVV,2018-09-09 18:00:11-07:00,2018,9,9,18,0,11,"RT @MomentsBrasil: #Eleições2018 

Tudo sobre o debate entre os presidenciáveis de hoje 🗳️ 

📺Transmissão em vídeo ao vivo no Twitter
⚡️Twe…",@momentsbrasil : eleições2018 sobrar o debater entrar o presidenciáveis 🗳 ️ 📺 transmissão vídeo o o viver o twitter ⚡ ️twe …
paulofi98,2018-09-09 18:00:11-07:00,2018,9,9,18,0,11,vai começar o debate calados,começar o debater calar
daemondrivers,2018-09-09 18:00:11-07:00,2018,9,9,18,0,11,faustão vai assistir o debate,faustão assistir o debater
